analysis	reference	alternative	estimate	lower_confidence_limit	upper_confidence_limit
30	2018	2019	0.0257	-0.0775	0.1289
30	2018	2020	0.0957	-0.027	0.2184
30	2018	2021	-0.0342	-0.1465	0.0781
30	2018	2022	0.0448	-0.0895	0.1791
30	2019	2020	0.07	-0.0397	0.1796
30	2019	2021	-0.0599	-0.1758	0.056
30	2019	2022	0.0191	-0.1106	0.1488
30	2020	2021	-0.1299	-0.2464	-0.0134
30	2020	2022	-0.0509	-0.1826	0.0808
30	2021	2022	0.079	-0.0382	0.1961
31	2007	2010	-0.0153	-0.1442	0.1136
31	2007	2013	-0.2258	-0.3893	-0.0622
31	2007	2016	-0.2823	-0.4595	-0.105
31	2007	2019	-0.2951	-0.4785	-0.1118
31	2007	2022	-0.416	-0.7034	-0.1285
31	2010	2013	-0.2105	-0.3582	-0.0628
31	2010	2016	-0.267	-0.4353	-0.0987
31	2010	2019	-0.2798	-0.4525	-0.1071
31	2010	2022	-0.4007	-0.6856	-0.1158
31	2013	2016	-0.0565	-0.2063	0.0933
31	2013	2019	-0.0694	-0.2408	0.1021
31	2013	2022	-0.1902	-0.4518	0.0715
31	2016	2019	-0.0129	-0.1741	0.1484
31	2016	2022	-0.1337	-0.3955	0.1282
31	2019	2022	-0.1208	-0.3586	0.1169
32	2007	2010	0.1594	0.0227	0.2961
32	2007	2013	-0.0237	-0.1727	0.1254
32	2007	2016	0.1693	0.0273	0.3113
32	2007	2019	0.2618	0.1112	0.4124
32	2007	2022	0.2782	0.0689	0.4875
32	2010	2013	-0.1831	-0.3191	-0.0471
32	2010	2016	0.0099	-0.116	0.1357
32	2010	2019	0.1024	-0.0352	0.2401
32	2010	2022	0.1188	-0.078	0.3155
32	2013	2016	0.1929	0.0748	0.3111
32	2013	2019	0.2855	0.151	0.42
32	2013	2022	0.3019	0.1044	0.4993
32	2016	2019	0.0925	-0.0207	0.2058
32	2016	2022	0.1089	-0.0784	0.2963
32	2019	2022	0.0164	-0.1612	0.194
33	2007	2010	-0.0335	-0.0763	0.0092
33	2007	2013	-0.049	-0.0936	-0.0045
33	2007	2016	-0.1732	-0.2173	-0.1291
33	2007	2019	-0.1856	-0.231	-0.1402
33	2007	2022	-0.2796	-0.3596	-0.1995
33	2010	2013	-0.0155	-0.0613	0.0302
33	2010	2016	-0.1397	-0.1855	-0.0938
33	2010	2019	-0.1521	-0.1997	-0.1045
33	2010	2022	-0.246	-0.3269	-0.1651
33	2013	2016	-0.1241	-0.1695	-0.0788
33	2013	2019	-0.1366	-0.1841	-0.0891
33	2013	2022	-0.2305	-0.3118	-0.1492
33	2016	2019	-0.0124	-0.0574	0.0325
33	2016	2022	-0.1064	-0.1858	-0.0269
33	2019	2022	-0.0939	-0.1717	-0.0162
34	2007	2010	0.0711	0.0216	0.1206
34	2007	2013	0.0619	0.0105	0.1132
34	2007	2016	-0.0235	-0.0742	0.0273
34	2007	2019	0.014	-0.0375	0.0655
34	2007	2022	0.0621	-0.0187	0.143
34	2010	2013	-0.0092	-0.0595	0.0411
34	2010	2016	-0.0946	-0.1463	-0.0428
34	2010	2019	-0.0571	-0.1095	-0.0046
34	2010	2022	-0.0089	-0.0897	0.0718
34	2013	2016	-0.0853	-0.1352	-0.0355
34	2013	2019	-0.0479	-0.0996	0.0039
34	2013	2022	3e-04	-0.0804	0.081
34	2016	2019	0.0375	-0.0112	0.0861
34	2016	2022	0.0856	0.0057	0.1656
34	2019	2022	0.0481	-0.0282	0.1245
35	2007	2008	-0.0306	-0.1761	0.115
35	2007	2009	-0.0572	-0.2294	0.1149
35	2007	2010	0.0843	-0.0671	0.2356
35	2007	2011	0.0761	-0.0955	0.2478
35	2007	2012	0.0329	-0.1421	0.2079
35	2007	2013	0.0622	-0.0994	0.2237
35	2007	2014	-0.0703	-0.25	0.1094
35	2007	2015	-0.0562	-0.2318	0.1195
35	2007	2016	-0.0279	-0.1932	0.1375
35	2007	2017	-0.0619	-0.2368	0.113
35	2007	2018	-0.1185	-0.3	0.063
35	2007	2019	-0.1783	-0.3648	0.0082
35	2007	2020	-0.0257	-0.2059	0.1546
35	2007	2021	-0.1432	-0.3261	0.0397
35	2007	2022	-0.1822	-0.3759	0.0115
35	2008	2009	-0.0267	-0.1747	0.1213
35	2008	2010	0.1148	-0.0379	0.2676
35	2008	2011	0.1067	-0.0599	0.2733
35	2008	2012	0.0634	-0.1059	0.2327
35	2008	2013	0.0927	-0.0719	0.2573
35	2008	2014	-0.0397	-0.2073	0.1278
35	2008	2015	-0.0256	-0.1946	0.1434
35	2008	2016	0.0027	-0.1628	0.1681
35	2008	2017	-0.0313	-0.1973	0.1347
35	2008	2018	-0.0879	-0.2612	0.0853
35	2008	2019	-0.1478	-0.3262	0.0306
35	2008	2020	0.0049	-0.1723	0.1821
35	2008	2021	-0.1127	-0.2874	0.0621
35	2008	2022	-0.1516	-0.3418	0.0385
35	2009	2010	0.1415	-0.0126	0.2956
35	2009	2011	0.1334	-0.0406	0.3074
35	2009	2012	0.0901	-0.0753	0.2555
35	2009	2013	0.1194	-0.0571	0.2959
35	2009	2014	-0.0131	-0.1811	0.155
35	2009	2015	0.0011	-0.167	0.1691
35	2009	2016	0.0293	-0.1447	0.2034
35	2009	2017	-0.0046	-0.1825	0.1733
35	2009	2018	-0.0612	-0.233	0.1105
35	2009	2019	-0.1211	-0.2937	0.0515
35	2009	2020	0.0316	-0.1658	0.229
35	2009	2021	-0.086	-0.2587	0.0868
35	2009	2022	-0.125	-0.313	0.063
35	2010	2011	-0.0082	-0.1474	0.1311
35	2010	2012	-0.0514	-0.2082	0.1054
35	2010	2013	-0.0221	-0.1608	0.1166
35	2010	2014	-0.1545	-0.3246	0.0155
35	2010	2015	-0.1404	-0.3029	0.022
35	2010	2016	-0.1121	-0.2585	0.0342
35	2010	2017	-0.1461	-0.3065	0.0142
35	2010	2018	-0.2027	-0.3727	-0.0328
35	2010	2019	-0.2626	-0.4428	-0.0823
35	2010	2020	-0.1099	-0.2706	0.0508
35	2010	2021	-0.2275	-0.3989	-0.056
35	2010	2022	-0.2664	-0.4514	-0.0815
35	2011	2012	-0.0432	-0.192	0.1055
35	2011	2013	-0.014	-0.1708	0.1429
35	2011	2014	-0.1464	-0.3226	0.0297
35	2011	2015	-0.1323	-0.3066	0.042
35	2011	2016	-0.104	-0.2697	0.0617
35	2011	2017	-0.138	-0.3081	0.0321
35	2011	2018	-0.1946	-0.3749	-0.0142
35	2011	2019	-0.2544	-0.445	-0.0639
35	2011	2020	-0.1018	-0.2746	0.071
35	2011	2021	-0.2193	-0.401	-0.0376
35	2011	2022	-0.2583	-0.4569	-0.0597
35	2012	2013	0.0293	-0.1189	0.1775
35	2012	2014	-0.1032	-0.2713	0.065
35	2012	2015	-0.089	-0.257	0.0789
35	2012	2016	-0.0608	-0.229	0.1075
35	2012	2017	-0.0948	-0.2688	0.0793
35	2012	2018	-0.1514	-0.3256	0.0229
35	2012	2019	-0.2112	-0.3932	-0.0292
35	2012	2020	-0.0585	-0.2433	0.1262
35	2012	2021	-0.1761	-0.3521	0
35	2012	2022	-0.2151	-0.4081	-0.0221
35	2013	2014	-0.1325	-0.2882	0.0232
35	2013	2015	-0.1183	-0.2812	0.0445
35	2013	2016	-0.09	-0.2402	0.0601
35	2013	2017	-0.124	-0.2886	0.0405
35	2013	2018	-0.1806	-0.3556	-0.0057
35	2013	2019	-0.2405	-0.4254	-0.0556
35	2013	2020	-0.0878	-0.2527	0.0771
35	2013	2021	-0.2054	-0.3819	-0.0288
35	2013	2022	-0.2444	-0.434	-0.0547
35	2014	2015	0.0141	-0.134	0.1622
35	2014	2016	0.0424	-0.1239	0.2088
35	2014	2017	0.0084	-0.1623	0.1791
35	2014	2018	-0.0482	-0.2225	0.1261
35	2014	2019	-0.108	-0.283	0.0669
35	2014	2020	0.0446	-0.1455	0.2347
35	2014	2021	-0.0729	-0.2484	0.1025
35	2014	2022	-0.1119	-0.3021	0.0783
35	2015	2016	0.0283	-0.1173	0.1739
35	2015	2017	-0.0057	-0.1719	0.1605
35	2015	2018	-0.0623	-0.2305	0.1059
35	2015	2019	-0.1222	-0.2993	0.055
35	2015	2020	0.0305	-0.153	0.214
35	2015	2021	-0.087	-0.2594	0.0854
35	2015	2022	-0.126	-0.3156	0.0635
35	2016	2017	-0.034	-0.178	0.11
35	2016	2018	-0.0906	-0.256	0.0748
35	2016	2019	-0.1505	-0.326	0.0251
35	2016	2020	0.0022	-0.1652	0.1697
35	2016	2021	-0.1153	-0.2869	0.0563
35	2016	2022	-0.1543	-0.3383	0.0297
35	2017	2018	-0.0566	-0.2072	0.094
35	2017	2019	-0.1165	-0.2918	0.0589
35	2017	2020	0.0362	-0.1296	0.2021
35	2017	2021	-0.0813	-0.2566	0.0939
35	2017	2022	-0.1203	-0.313	0.0724
35	2018	2019	-0.0599	-0.2132	0.0934
35	2018	2020	0.0929	-0.0863	0.272
35	2018	2021	-0.0247	-0.1956	0.1461
35	2018	2022	-0.0637	-0.2532	0.1257
35	2019	2020	0.1528	-0.0269	0.3324
35	2019	2021	0.0351	-0.1357	0.206
35	2019	2022	-0.0039	-0.1844	0.1767
35	2020	2021	-0.1176	-0.2823	0.0471
35	2020	2022	-0.1566	-0.3533	0.0402
35	2021	2022	-0.039	-0.1965	0.1185
36	2007	2008	0.0098	-0.045	0.0647
36	2007	2009	0.0159	-0.0595	0.0914
36	2007	2010	0.0139	-0.0706	0.0984
36	2007	2011	0.0103	-0.0807	0.1013
36	2007	2012	0.0134	-0.0851	0.1119
36	2007	2013	0.0133	-0.0892	0.1159
36	2007	2014	0.0207	-0.0883	0.1297
36	2007	2015	0.0253	-0.0887	0.1392
36	2007	2016	0.0287	-0.0885	0.146
36	2007	2017	0.0256	-0.0929	0.1441
36	2007	2018	0.0288	-0.094	0.1515
36	2007	2019	0.0251	-0.0981	0.1482
36	2007	2020	0.0192	-0.1069	0.1453
36	2007	2021	0.0121	-0.1179	0.1421
36	2007	2022	0.006	-0.1302	0.1421
36	2008	2009	0.0059	-0.0458	0.0577
36	2008	2010	0.004	-0.0636	0.0717
36	2008	2011	5e-04	-0.078	0.079
36	2008	2012	0.0035	-0.0834	0.0905
36	2008	2013	0.0035	-0.0891	0.0961
36	2008	2014	0.0108	-0.0871	0.1086
36	2008	2015	0.0154	-0.0872	0.1179
36	2008	2016	0.0188	-0.0869	0.1245
36	2008	2017	0.0157	-0.0926	0.124
36	2008	2018	0.0188	-0.0932	0.1308
36	2008	2019	0.0151	-0.0985	0.1288
36	2008	2020	0.0093	-0.1088	0.1273
36	2008	2021	0.0022	-0.1218	0.1262
36	2008	2022	-0.0039	-0.1358	0.128
36	2009	2010	-0.0019	-0.0529	0.049
36	2009	2011	-0.0054	-0.0741	0.0632
36	2009	2012	-0.0024	-0.0817	0.0768
36	2009	2013	-0.0025	-0.0893	0.0843
36	2009	2014	0.0048	-0.0871	0.0966
36	2009	2015	0.0093	-0.0873	0.1059
36	2009	2016	0.0127	-0.0871	0.1126
36	2009	2017	0.0096	-0.094	0.1132
36	2009	2018	0.0127	-0.0942	0.1197
36	2009	2019	0.0091	-0.1003	0.1185
36	2009	2020	0.0032	-0.1117	0.1181
36	2009	2021	-0.0038	-0.1258	0.1182
36	2009	2022	-0.0099	-0.1407	0.1209
36	2010	2011	-0.0035	-0.0545	0.0475
36	2010	2012	-5e-04	-0.0679	0.0669
36	2010	2013	-5e-04	-0.078	0.0769
36	2010	2014	0.0067	-0.0781	0.0915
36	2010	2015	0.0113	-0.0797	0.1022
36	2010	2016	0.0147	-0.0804	0.1098
36	2010	2017	0.0116	-0.0874	0.1106
36	2010	2018	0.0147	-0.0884	0.1178
36	2010	2019	0.011	-0.0944	0.1164
36	2010	2020	0.0052	-0.1056	0.116
36	2010	2021	-0.0019	-0.1195	0.1158
36	2010	2022	-0.008	-0.1343	0.1183
36	2011	2012	0.003	-0.0476	0.0536
36	2011	2013	0.003	-0.0634	0.0694
36	2011	2014	0.0103	-0.0675	0.088
36	2011	2015	0.0149	-0.0714	0.1011
36	2011	2016	0.0183	-0.0736	0.1102
36	2011	2017	0.0152	-0.0805	0.1109
36	2011	2018	0.0183	-0.0826	0.1192
36	2011	2019	0.0146	-0.0884	0.1177
36	2011	2020	0.0088	-0.0992	0.1167
36	2011	2021	0.0017	-0.1125	0.116
36	2011	2022	-0.0044	-0.1269	0.1181
36	2012	2013	0	-0.0507	0.0507
36	2012	2014	0.0072	-0.0604	0.0749
36	2012	2015	0.0118	-0.0671	0.0906
36	2012	2016	0.0152	-0.071	0.1015
36	2012	2017	0.0121	-0.0794	0.1036
36	2012	2018	0.0153	-0.082	0.1125
36	2012	2019	0.0116	-0.0885	0.1117
36	2012	2020	0.0057	-0.0999	0.1114
36	2012	2021	-0.0013	-0.1139	0.1113
36	2012	2022	-0.0074	-0.1287	0.1139
36	2013	2014	0.0072	-0.0442	0.0587
36	2013	2015	0.0118	-0.057	0.0806
36	2013	2016	0.0153	-0.0639	0.0945
36	2013	2017	0.0122	-0.0737	0.098
36	2013	2018	0.0153	-0.0776	0.1082
36	2013	2019	0.0116	-0.0846	0.1078
36	2013	2020	0.0058	-0.0963	0.1078
36	2013	2021	-0.0013	-0.1103	0.1077
36	2013	2022	-0.0074	-0.1251	0.1104
36	2014	2015	0.0045	-0.0464	0.0554
36	2014	2016	0.0079	-0.0594	0.0752
36	2014	2017	0.0049	-0.073	0.0827
36	2014	2018	0.0079	-0.078	0.0939
36	2014	2019	0.0043	-0.0869	0.0955
36	2014	2020	-0.0015	-0.1002	0.0972
36	2014	2021	-0.0085	-0.1157	0.0987
36	2014	2022	-0.0147	-0.1319	0.1025
36	2015	2016	0.0034	-0.0473	0.0541
36	2015	2017	4e-04	-0.0674	0.0682
36	2015	2018	0.0034	-0.0749	0.0817
36	2015	2019	-2e-04	-0.0859	0.0855
36	2015	2020	-0.006	-0.1007	0.0886
36	2015	2021	-0.0131	-0.1174	0.0913
36	2015	2022	-0.0193	-0.1345	0.096
36	2016	2017	-0.003	-0.0541	0.048
36	2016	2018	0	-0.0671	0.0671
36	2016	2019	-0.0036	-0.0812	0.0739
36	2016	2020	-0.0094	-0.0979	0.0791
36	2016	2021	-0.0166	-0.1163	0.0832
36	2016	2022	-0.0227	-0.1344	0.0889
36	2017	2018	0.0031	-0.048	0.0541
36	2017	2019	-6e-04	-0.0677	0.0666
36	2017	2020	-0.0063	-0.0865	0.0738
36	2017	2021	-0.0134	-0.1056	0.0788
36	2017	2022	-0.0196	-0.1243	0.0851
36	2018	2019	-0.0036	-0.0546	0.0474
36	2018	2020	-0.0094	-0.0796	0.0608
36	2018	2021	-0.0166	-0.1022	0.069
36	2018	2022	-0.0227	-0.1226	0.0771
36	2019	2020	-0.0058	-0.0575	0.046
36	2019	2021	-0.0129	-0.085	0.0592
36	2019	2022	-0.019	-0.1077	0.0696
36	2020	2021	-0.007	-0.0599	0.0459
36	2020	2022	-0.0131	-0.0876	0.0613
36	2021	2022	-0.006	-0.0595	0.0475
37	2007	2008	-0.0049	-0.2253	0.2155
37	2007	2009	0.0469	-0.238	0.3319
37	2007	2010	0.0547	-0.2631	0.3724
37	2007	2011	0.1066	-0.2399	0.453
37	2007	2012	0.1406	-0.2143	0.4956
37	2007	2013	0.1532	-0.2016	0.5079
37	2007	2014	0.1643	-0.198	0.5266
37	2007	2015	0.161	-0.2077	0.5297
37	2007	2016	0.2465	-0.1187	0.6117
37	2007	2017	0.3266	-0.054	0.7071
37	2007	2018	0.3586	-0.025	0.7423
37	2007	2019	0.4529	0.0298	0.876
37	2007	2020	0.3223	-0.0618	0.7064
37	2007	2021	0.2786	-0.1141	0.6713
37	2007	2022	0.2223	-0.2016	0.6461
37	2008	2009	0.0518	-0.1652	0.2688
37	2008	2010	0.0596	-0.2129	0.332
37	2008	2011	0.1115	-0.2017	0.4247
37	2008	2012	0.1455	-0.182	0.473
37	2008	2013	0.1581	-0.1716	0.4877
37	2008	2014	0.1692	-0.1685	0.5069
37	2008	2015	0.1659	-0.1773	0.5091
37	2008	2016	0.2514	-0.0927	0.5955
37	2008	2017	0.3315	-0.0321	0.6951
37	2008	2018	0.3635	-0.0039	0.731
37	2008	2019	0.4579	0.0444	0.8713
37	2008	2020	0.3272	-0.0382	0.6926
37	2008	2021	0.2835	-0.089	0.656
37	2008	2022	0.2272	-0.1755	0.6298
37	2009	2010	0.0078	-0.2035	0.219
37	2009	2011	0.0596	-0.2129	0.3321
37	2009	2012	0.0937	-0.2029	0.3902
37	2009	2013	0.1062	-0.2002	0.4126
37	2009	2014	0.1174	-0.2027	0.4375
37	2009	2015	0.1141	-0.2183	0.4465
37	2009	2016	0.1995	-0.1256	0.5247
37	2009	2017	0.2796	-0.0578	0.617
37	2009	2018	0.3117	-0.0287	0.6521
37	2009	2019	0.406	0.0281	0.7839
37	2009	2020	0.2754	-0.0708	0.6216
37	2009	2021	0.2317	-0.127	0.5904
37	2009	2022	0.1753	-0.222	0.5726
37	2010	2011	0.0518	-0.1611	0.2648
37	2010	2012	0.0859	-0.1781	0.3499
37	2010	2013	0.0985	-0.1869	0.3839
37	2010	2014	0.1096	-0.195	0.4143
37	2010	2015	0.1063	-0.2124	0.4251
37	2010	2016	0.1918	-0.1237	0.5073
37	2010	2017	0.2719	-0.0592	0.603
37	2010	2018	0.304	-0.0308	0.6388
37	2010	2019	0.3983	0.0222	0.7743
37	2010	2020	0.2677	-0.0718	0.6071
37	2010	2021	0.2239	-0.1274	0.5753
37	2010	2022	0.1676	-0.221	0.5562
37	2011	2012	0.034	-0.1772	0.2453
37	2011	2013	0.0466	-0.2174	0.3106
37	2011	2014	0.0578	-0.2391	0.3547
37	2011	2015	0.0545	-0.2661	0.3751
37	2011	2016	0.1399	-0.175	0.4549
37	2011	2017	0.22	-0.1046	0.5446
37	2011	2018	0.2521	-0.0759	0.58
37	2011	2019	0.3464	-0.0129	0.7057
37	2011	2020	0.2158	-0.1244	0.556
37	2011	2021	0.1721	-0.1844	0.5285
37	2011	2022	0.1157	-0.2826	0.5141
37	2012	2013	0.0126	-0.1957	0.2208
37	2012	2014	0.0238	-0.2426	0.2901
37	2012	2015	0.0205	-0.2813	0.3222
37	2012	2016	0.1059	-0.1939	0.4057
37	2012	2017	0.186	-0.1245	0.4964
37	2012	2018	0.218	-0.0967	0.5327
37	2012	2019	0.3124	-0.0308	0.6556
37	2012	2020	0.1817	-0.1492	0.5127
37	2012	2021	0.138	-0.2107	0.4868
37	2012	2022	0.0817	-0.3112	0.4745
37	2013	2014	0.0112	-0.1961	0.2184
37	2013	2015	0.0079	-0.258	0.2738
37	2013	2016	0.0933	-0.1831	0.3698
37	2013	2017	0.1734	-0.1218	0.4686
37	2013	2018	0.2055	-0.0972	0.5081
37	2013	2019	0.2998	-0.0365	0.6362
37	2013	2020	0.1692	-0.1504	0.4888
37	2013	2021	0.1255	-0.212	0.4629
37	2013	2022	0.0691	-0.3116	0.4499
37	2014	2015	-0.0032	-0.2148	0.2083
37	2014	2016	0.0822	-0.1719	0.3362
37	2014	2017	0.1623	-0.1244	0.449
37	2014	2018	0.1943	-0.1056	0.4943
37	2014	2019	0.2887	-0.0522	0.6297
37	2014	2020	0.158	-0.1611	0.4772
37	2014	2021	0.1143	-0.2224	0.451
37	2014	2022	0.058	-0.3203	0.4363
37	2015	2016	0.0855	-0.1274	0.2983
37	2015	2017	0.1656	-0.112	0.4432
37	2015	2018	0.1977	-0.1027	0.4981
37	2015	2019	0.2922	-0.0638	0.6481
37	2015	2020	0.1614	-0.1597	0.4824
37	2015	2021	0.1176	-0.2187	0.4539
37	2015	2022	0.0613	-0.3117	0.4342
37	2016	2017	0.0801	-0.127	0.2872
37	2016	2018	0.1122	-0.1414	0.3657
37	2016	2019	0.2066	-0.0958	0.5089
37	2016	2020	0.0759	-0.223	0.3748
37	2016	2021	0.0321	-0.2896	0.3539
37	2016	2022	-0.0242	-0.392	0.3436
37	2017	2018	0.0321	-0.1705	0.2346
37	2017	2019	0.1264	-0.1355	0.3883
37	2017	2020	-0.0042	-0.2934	0.285
37	2017	2021	-0.048	-0.3679	0.2719
37	2017	2022	-0.1043	-0.4783	0.2696
37	2018	2019	0.0943	-0.1228	0.3114
37	2018	2020	-0.0363	-0.2991	0.2265
37	2018	2021	-0.08	-0.3819	0.2219
37	2018	2022	-0.1364	-0.4971	0.2242
37	2019	2020	-0.1308	-0.3725	0.1109
37	2019	2021	-0.1746	-0.4806	0.1315
37	2019	2022	-0.231	-0.6116	0.1496
37	2020	2021	-0.0437	-0.2563	0.1688
37	2020	2022	-0.1001	-0.397	0.1968
37	2021	2022	-0.0563	-0.2837	0.1711
38	2007	2010	-0.2653	-0.4034	-0.1271
38	2007	2013	-0.3867	-0.5353	-0.2381
38	2007	2016	-0.4801	-0.6304	-0.3297
38	2007	2019	-0.0234	-0.1633	0.1165
38	2007	2022	-1.0546	-1.359	-0.7501
38	2010	2013	-0.1215	-0.2781	0.0352
38	2010	2016	-0.2148	-0.3741	-0.0555
38	2010	2019	0.2418	0.0965	0.3871
38	2010	2022	-0.7893	-1.0955	-0.4831
38	2013	2016	-0.0933	-0.2514	0.0648
38	2013	2019	0.3633	0.2076	0.519
38	2013	2022	-0.6678	-0.9796	-0.3561
38	2016	2019	0.4566	0.3033	0.61
38	2016	2022	-0.5745	-0.8817	-0.2673
38	2019	2022	-1.0311	-1.3371	-0.7252
39	2007	2010	0.1539	0.1102	0.1977
39	2007	2013	0.1754	0.1294	0.2213
39	2007	2016	0.1571	0.112	0.2021
39	2007	2019	0.1241	0.0783	0.1698
39	2007	2022	0.2373	0.1658	0.3088
39	2010	2013	0.0214	-0.022	0.0648
39	2010	2016	0.0031	-0.0411	0.0474
39	2010	2019	-0.0299	-0.0766	0.0168
39	2010	2022	0.0833	0.0144	0.1523
39	2013	2016	-0.0183	-0.0613	0.0248
39	2013	2019	-0.0513	-0.0975	-0.0051
39	2013	2022	0.0619	-0.0076	0.1314
39	2016	2019	-0.033	-0.0755	0.0095
39	2016	2022	0.0802	0.012	0.1484
39	2019	2022	0.1132	0.0466	0.1799
40	2007	2008	-0.2614	-0.6239	0.1011
40	2007	2009	-0.3684	-0.7425	0.0057
40	2007	2010	0.1941	-0.0858	0.474
40	2007	2011	0.1578	-0.2086	0.5241
40	2007	2012	0.6889	0.3374	1.0405
40	2007	2013	0.2422	-0.0712	0.5555
40	2007	2014	0.2335	-0.1231	0.59
40	2007	2015	0.0187	-0.3343	0.3717
40	2007	2016	-0.2541	-0.6349	0.1266
40	2007	2017	-0.1393	-0.5339	0.2554
40	2007	2018	-0.4208	-0.7663	-0.0754
40	2007	2019	-0.1745	-0.4976	0.1487
40	2007	2020	-0.0821	-0.4944	0.3301
40	2007	2021	0.2736	-0.1093	0.6565
40	2007	2022	-0.3313	-0.7379	0.0754
40	2008	2009	-0.107	-0.48	0.266
40	2008	2010	0.4555	0.0834	0.8276
40	2008	2011	0.4192	0.0218	0.8166
40	2008	2012	0.9504	0.5248	1.376
40	2008	2013	0.5036	0.1154	0.8917
40	2008	2014	0.4949	0.0774	0.9123
40	2008	2015	0.2801	-0.1315	0.6917
40	2008	2016	0.0073	-0.4265	0.4411
40	2008	2017	0.1222	-0.3225	0.5668
40	2008	2018	-0.1594	-0.5608	0.242
40	2008	2019	0.0869	-0.3181	0.4919
40	2008	2020	0.1793	-0.2779	0.6365
40	2008	2021	0.535	0.0793	0.9907
40	2008	2022	-0.0699	-0.5284	0.3885
40	2009	2010	0.5626	0.2215	0.9036
40	2009	2011	0.5262	0.1406	0.9119
40	2009	2012	1.0573	0.6611	1.4535
40	2009	2013	0.6106	0.2435	0.9777
40	2009	2014	0.6019	0.1946	1.0092
40	2009	2015	0.3871	0.0183	0.756
40	2009	2016	0.1143	-0.295	0.5236
40	2009	2017	0.2292	-0.2084	0.6668
40	2009	2018	-0.0524	-0.4068	0.302
40	2009	2019	0.1939	-0.1894	0.5773
40	2009	2020	0.2863	-0.1551	0.7277
40	2009	2021	0.642	0.216	1.0679
40	2009	2022	0.0371	-0.392	0.4662
40	2010	2011	-0.0363	-0.3597	0.287
40	2010	2012	0.4948	0.172	0.8177
40	2010	2013	0.048	-0.2305	0.3265
40	2010	2014	0.0393	-0.2938	0.3724
40	2010	2015	-0.1754	-0.5028	0.152
40	2010	2016	-0.4483	-0.8031	-0.0935
40	2010	2017	-0.3334	-0.7063	0.0396
40	2010	2018	-0.6149	-0.934	-0.2959
40	2010	2019	-0.3686	-0.6582	-0.079
40	2010	2020	-0.2762	-0.6673	0.1148
40	2010	2021	0.0795	-0.2797	0.4387
40	2010	2022	-0.5254	-0.9057	-0.1451
40	2011	2012	0.5312	0.1723	0.8901
40	2011	2013	0.0844	-0.2639	0.4327
40	2011	2014	0.0757	-0.3017	0.453
40	2011	2015	-0.1391	-0.5155	0.2373
40	2011	2016	-0.4119	-0.8148	-0.0091
40	2011	2017	-0.297	-0.7082	0.1141
40	2011	2018	-0.5786	-0.9454	-0.2118
40	2011	2019	-0.3323	-0.7049	0.0403
40	2011	2020	-0.2399	-0.6666	0.1868
40	2011	2021	0.1158	-0.3103	0.542
40	2011	2022	-0.4891	-0.9211	-0.0571
40	2012	2013	-0.4468	-0.7799	-0.1138
40	2012	2014	-0.4555	-0.8126	-0.0984
40	2012	2015	-0.6702	-0.9975	-0.343
40	2012	2016	-0.9431	-1.3545	-0.5317
40	2012	2017	-0.8282	-1.2215	-0.4349
40	2012	2018	-1.1097	-1.4381	-0.7814
40	2012	2019	-0.8634	-1.2208	-0.5061
40	2012	2020	-0.7711	-1.2001	-0.3421
40	2012	2021	-0.4154	-0.7747	-0.056
40	2012	2022	-1.0203	-1.4745	-0.566
40	2013	2014	-0.0087	-0.3342	0.3169
40	2013	2015	-0.2234	-0.5644	0.1175
40	2013	2016	-0.4963	-0.861	-0.1316
40	2013	2017	-0.3814	-0.7736	0.0108
40	2013	2018	-0.663	-0.9972	-0.3287
40	2013	2019	-0.4166	-0.7323	-0.101
40	2013	2020	-0.3243	-0.7279	0.0794
40	2013	2021	0.0315	-0.3546	0.4175
40	2013	2022	-0.5735	-0.9594	-0.1876
40	2014	2015	-0.2148	-0.5503	0.1208
40	2014	2016	-0.4876	-0.8887	-0.0865
40	2014	2017	-0.3727	-0.7635	0.0181
40	2014	2018	-0.6543	-1.0125	-0.296
40	2014	2019	-0.4079	-0.7714	-0.0445
40	2014	2020	-0.3156	-0.7362	0.105
40	2014	2021	0.0401	-0.3512	0.4315
40	2014	2022	-0.5648	-1.0095	-0.12
40	2015	2016	-0.2729	-0.6318	0.086
40	2015	2017	-0.158	-0.5425	0.2266
40	2015	2018	-0.4395	-0.7401	-0.139
40	2015	2019	-0.1932	-0.5421	0.1557
40	2015	2020	-0.1008	-0.5159	0.3143
40	2015	2021	0.2549	-0.1047	0.6145
40	2015	2022	-0.35	-0.7786	0.0785
40	2016	2017	0.1149	-0.2706	0.5005
40	2016	2018	-0.1667	-0.5397	0.2064
40	2016	2019	0.0797	-0.2971	0.4564
40	2016	2020	0.172	-0.27	0.6141
40	2016	2021	0.5278	0.0933	0.9622
40	2016	2022	-0.0772	-0.5119	0.3575
40	2017	2018	-0.2816	-0.6391	0.076
40	2017	2019	-0.0352	-0.4236	0.3531
40	2017	2020	0.0571	-0.3694	0.4837
40	2017	2021	0.4129	0.0045	0.8213
40	2017	2022	-0.1921	-0.6645	0.2804
40	2018	2019	0.2463	-0.0692	0.5619
40	2018	2020	0.3387	-0.0512	0.7286
40	2018	2021	0.6944	0.3722	1.0166
40	2018	2022	0.0895	-0.3139	0.4929
40	2019	2020	0.0924	-0.2756	0.4603
40	2019	2021	0.4481	0.0832	0.8131
40	2019	2022	-0.1568	-0.5478	0.2342
